url_id;title;text;certificate;year;duration;rating;votes;metascore;genres;stars;director;total_nominations;total_wins;oscar_nominations;oscar_wins;origin_country;language;budget;gross_us_canada;opening_weekend_gross_us_canada;worldwide_gross;aspectRatio;color
tt0240772;Ocean's Eleven;Ocean's Eleven;PG-13;2001;6960;7.7;564710;74;"[{""text"":""Crime"",""id"":""Crime"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""George Clooney"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Cecelia Ann Birt"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Paul L. Nolan"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Carol Florence"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Steven Soderbergh"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";20;4;;;United States;Cantonese;85000000;183417150;38107822;450717150;2.39 : 1;Color
tt0338348;The Polar Express;The Polar Express;G;2004;6000;6.6;203916;61;"[{""text"":""Animation"",""id"":""Animation"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""},{""text"":""Family"",""id"":""Family"",""__typename"":""Genre""},{""text"":""Fantasy"",""id"":""Fantasy"",""__typename"":""Genre""},{""text"":""Musical"",""id"":""Musical"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Tom Hanks"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Leslie Zemeckis"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Eddie Deezen"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Nona Gaye"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Robert Zemeckis"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";26;5;3;0;United States;English;165000000;188969804;23323463;315249768;2.39 : 1;Color
tt0462538;The Simpsons Movie;The Simpsons Movie;PG-13;2007;5220;7.3;327648;80;"[{""text"":""Animation"",""id"":""Animation"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Dan Castellaneta"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Julie Kavner"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Nancy Cartwright"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Yeardley Smith"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""David Silverman"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";34;5;1;1;United States;English;75000000;183135014;74036787;536414293;2.39 : 1;Color
tt0207201;What Women Want;What Women Want;PG-13;2000;7620;6.4;207102;47;"[{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""},{""text"":""Fantasy"",""id"":""Fantasy"",""__typename"":""Genre""},{""text"":""Romance"",""id"":""Romance"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Mel Gibson"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Helen Hunt"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Marisa Tomei"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Alan Alda"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Nancy Meyers"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";9;5;;;United States;English;70000000;182811707;33614543;374111707;1.85 : 1;Color
tt0177971;The Perfect Storm;The Perfect Storm;PG-13;2000;7800;6.4;166819;59;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Drama"",""id"":""Drama"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""George Clooney"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Mark Wahlberg"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""John C. Reilly"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Diane Lane"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Wolfgang Petersen"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";27;4;2;0;United States;English;140000000;182618434;41325042;328718434;2.39 : 1;Color
tt0443272;Lincoln;Lincoln;PG-13;2012;9000;7.3;259418;86;"[{""text"":""Biography"",""id"":""Biography"",""__typename"":""Genre""},{""text"":""Drama"",""id"":""Drama"",""__typename"":""Genre""},{""text"":""History"",""id"":""History"",""__typename"":""Genre""},{""text"":""War"",""id"":""War"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Daniel Day-Lewis"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Sally Field"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""David Strathairn"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Joseph Gordon-Levitt"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Steven Spielberg"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";252;107;10;2;United States;English;65000000;182207973;944308;275293450;2.39 : 1;Color
tt0443272;Lincoln;Lincoln;PG-13;2012;9000;7.3;259418;86;"[{""text"":""Biography"",""id"":""Biography"",""__typename"":""Genre""},{""text"":""Drama"",""id"":""Drama"",""__typename"":""Genre""},{""text"":""History"",""id"":""History"",""__typename"":""Genre""},{""text"":""War"",""id"":""War"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Daniel Day-Lewis"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Sally Field"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""David Strathairn"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Joseph Gordon-Levitt"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Steven Spielberg"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";252;107;10;2;India;English;65000000;182207973;944308;275293450;2.39 : 1;Color
tt0119528;Liar Liar;Liar Liar;PG-13;1997;5160;6.9;306062;70;"[{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""},{""text"":""Fantasy"",""id"":""Fantasy"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Jim Carrey"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Maura Tierney"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Justin Cooper"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Cary Elwes"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Tom Shadyac"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";6;4;;;United States;English;45000000;181410615;31423025;302710615;1.85 : 1;Color
tt0163025;Jurassic Park III;Jurassic Park III;PG-13;2001;5520;5.9;320002;42;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Sci-Fi"",""id"":""Sci-Fi"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Sam Neill"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""William H. Macy"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Téa Leoni"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Alessandro Nivola"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Joe Johnston"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";16;5;;;United States;English;93000000;181171875;50771645;368780809;;Color
tt0163025;Jurassic Park III;Jurassic Park III;PG-13;2001;5520;5.9;320002;42;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Sci-Fi"",""id"":""Sci-Fi"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Sam Neill"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""William H. Macy"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Téa Leoni"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Alessandro Nivola"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Joe Johnston"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";16;5;;;United States;Spanish;93000000;181171875;50771645;368780809;;Color
tt0800369;Thor;Thor;PG-13;2011;6900;7;833995;57;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Fantasy"",""id"":""Fantasy"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Chris Hemsworth"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Natalie Portman"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Tom Hiddleston"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Anthony Hopkins"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Kenneth Branagh"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";30;5;;;United States;English;150000000;181030624;65723338;449326618;2.39 : 1;Color
tt0117060;Mission: Impossible;Mission: Impossible;PG-13;1996;6600;7.1;421390;59;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Tom Cruise"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Jon Voight"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Emmanuelle Béart"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Henry Czerny"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Brian De Palma"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";17;3;;;United States;English;80000000;180981856;45436830;457696391;2.39 : 1;Color
tt0117060;Mission: Impossible;Mission: Impossible;PG-13;1996;6600;7.1;421390;59;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Tom Cruise"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Jon Voight"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Emmanuelle Béart"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Henry Czerny"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Brian De Palma"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";17;3;;;United States;French;80000000;180981856;45436830;457696391;2.39 : 1;Color
tt0117060;Mission: Impossible;Mission: Impossible;PG-13;1996;6600;7.1;421390;59;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Tom Cruise"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Jon Voight"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Emmanuelle Béart"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Henry Czerny"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Brian De Palma"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";17;3;;;United States;Czech;80000000;180981856;45436830;457696391;2.39 : 1;Color
tt0478970;Ant-Man;Ant-Man;PG-13;2015;7020;7.3;652041;64;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""},{""text"":""Sci-Fi"",""id"":""Sci-Fi"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Paul Rudd"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Michael Douglas"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Evangeline Lilly"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Corey Stoll"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Peyton Reed"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";34;4;1;0;United States;English;130000000;180202163;57225526;519311965;1.85 : 1;Color
tt0133152;Planet of the Apes;Planet of the Apes;PG-13;2001;7140;5.7;219312;50;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Sci-Fi"",""id"":""Sci-Fi"",""__typename"":""Genre""},{""text"":""Thriller"",""id"":""Thriller"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Mark Wahlberg"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Tim Roth"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Helena Bonham Carter"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Michael Clarke Duncan"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Tim Burton"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";32;11;2;0;United States;English;100000000;180011740;68532960;362211740;2.35 : 1;Color
tt0479952;Madagascar: Escape 2 Africa;Madagascar: Escape 2 Africa;PG;2008;5340;6.6;225213;61;"[{""text"":""Animation"",""id"":""Animation"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""},{""text"":""Family"",""id"":""Family"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Ben Stiller"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Chris Rock"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""David Schwimmer"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Jada Pinkett Smith"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Eric Darnell"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""},{""name"":{""nameText"":{""text"":""Tom McGrath"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";11;4;;;United States;English;150000000;180010950;63106589;603900354;1.85 : 1;Color
tt0479952;Madagascar: Escape 2 Africa;Madagascar: Escape 2 Africa;PG;2008;5340;6.6;225213;61;"[{""text"":""Animation"",""id"":""Animation"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""},{""text"":""Comedy"",""id"":""Comedy"",""__typename"":""Genre""},{""text"":""Family"",""id"":""Family"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Ben Stiller"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Chris Rock"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""David Schwimmer"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Jada Pinkett Smith"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Eric Darnell"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""},{""name"":{""nameText"":{""text"":""Tom McGrath"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";11;4;;;United States;Italian;150000000;180010950;63106589;603900354;1.85 : 1;Color
tt0458525;X-Men Origins: Wolverine;X-Men Origins: Wolverine;PG-13;2009;6420;6.5;500137;40;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Sci-Fi"",""id"":""Sci-Fi"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Hugh Jackman"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Liev Schreiber"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Danny Huston"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Will.i.am"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Gavin Hood"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";21;3;;;United States;English;150000000;179883157;85058003;373062864;2.39 : 1;Color
tt0458525;X-Men Origins: Wolverine;X-Men Origins: Wolverine;PG-13;2009;6420;6.5;500137;40;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Sci-Fi"",""id"":""Sci-Fi"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Hugh Jackman"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Liev Schreiber"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Danny Huston"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Will.i.am"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Gavin Hood"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";21;3;;;United Kingdom;English;150000000;179883157;85058003;373062864;2.39 : 1;Color
tt0087469;Indiana Jones and the Temple of Doom;Indiana Jones and the Temple of Doom;PG;1984;7080;7.5;482084;57;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Harrison Ford"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Kate Capshaw"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Ke Huy Quan"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Amrish Puri"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Steven Spielberg"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";21;11;1;1;United States;English;28000000;179870271;25337110;333107271;2.39 : 1;Color
tt0087469;Indiana Jones and the Temple of Doom;Indiana Jones and the Temple of Doom;PG;1984;7080;7.5;482084;57;"[{""text"":""Action"",""id"":""Action"",""__typename"":""Genre""},{""text"":""Adventure"",""id"":""Adventure"",""__typename"":""Genre""}]";"[{""node"":{""name"":{""nameText"":{""text"":""Harrison Ford"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Kate Capshaw"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Ke Huy Quan"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""},{""node"":{""name"":{""nameText"":{""text"":""Amrish Puri"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Cast""},""__typename"":""CreditEdge""}]";"[{""name"":{""nameText"":{""text"":""Steven Spielberg"",""__typename"":""NameText""},""__typename"":""Name""},""__typename"":""Crew""}]";21;11;1;1;United States;Sinhala;28000000;179870271;25337110;333107271;2.39 : 1;Color
