url_id;title;certificate;year;duration;rating;votes;metascore;total_nominations;total_wins;oscar_nominations;oscar_wins;budget;gross_us_canada;opening_weekend_gross_us_canada;worldwide_gross;aspect_ratio;color
tt0413015;Mrs. Henderson Presents;R;2005;6180;7;15760;71;33;7;2;0;20000000;11036366;55344;27876417;1.85 : 1;Color
tt0088402;The Wild Life;R;1984;5760;6;2801;32;0;0;;;;11020375;4001400;11020375;1.85 : 1;
tt0355702;Lords of Dogtown;PG-13;2005;6420;7.1;55237;56;7;1;;;25000000;11273517;5623373;13411957;1.85 : 1;Color
tt0355702;Lords of Dogtown;PG-13;2005;6420;7.1;55237;56;7;1;;;25000000;11273517;5623373;13411957;1.85 : 1;Color
tt0094910;The Couch Trip;R;1988;5820;5.8;5173;;0;0;;;19000000;11005304;3351891;11005304;1.85 : 1;Color
tt0962736;The Young Victoria;PG;2009;6300;7.2;62037;64;17;13;2;1;35000000;11001272;260591;29196409;2.35 : 1;Color
tt0962736;The Young Victoria;PG;2009;6300;7.2;62037;64;17;13;2;1;35000000;11001272;260591;29196409;2.35 : 1;Color
tt0103007;The Super;R;1991;5700;5.6;5757;;1;0;;;22000000;11000863;3656390;11000863;1.85 : 1;Color
tt0103007;The Super;R;1991;5700;5.6;5757;;1;0;;;22000000;11000863;3656390;11000863;1.85 : 1;Color
tt0086320;Sleepaway Camp;R;1983;5040;6.2;32489;58;0;0;;;350000;;;;1.85 : 1;Color
tt0081031;The Last Flight of Noah's Ark;G;1980;5820;5.7;1413;;4;0;;;6000000;11000000;;11000000;1.85 : 1;
tt0080936;It's My Turn;R;1980;5460;5.5;1019;;1;0;;;;11000000;;;1.85 : 1;Color
tt0074564;Gator;PG;1976;6900;5.8;4459;41;0;0;;;;11000000;;;2.35 : 1;Color
tt0073053;Give 'em Hell, Harry!;PG;1975;6240;7.3;512;;2;1;1;0;230000;11000000;;11000000;1.33 : 1;
tt0061810;In Like Flint;Unrated;1967;6840;6.1;5688;;2;0;;;3775000;;;;2.35 : 1;Color
tt0053137;On the Beach;Approved;1959;8040;7.1;13079;55;9;4;2;0;2900000;;;;1.66 : 1;Black and White
tt0052896;A Hole in the Head;Approved;1959;7200;6.2;2564;;3;1;0;1;;11000000;;;2.35 : 1;Color
tt0050379;A Farewell to Arms;Approved;1957;9120;5.8;2667;;2;1;1;0;4353000;;;;2.35 : 1;Color
tt0021483;Tom Sawyer;Passed;1930;5160;6.2;207;;0;0;;;;11000000;;;1.20 : 1;Black and White
tt0015624;The Big Parade;Not Rated;1925;9060;7.9;6792;;0;3;;;245000;;;;1.33 : 1;
tt0106941;For Love or Money;PG;1993;5760;6.2;14349;42;0;0;;;30000000;11146270;4016220;11146270;1.85 : 1;Color
tt0469263;The Astronaut Farmer;PG;2006;6240;6.3;22760;55;0;0;;;13000000;11003643;4454319;11130889;2.39 : 1;Color
tt0098645;Who's Harry Crumb?;PG-13;1989;5640;5.9;16567;44;0;0;;;;10982364;3862719;10982364;1.85 : 1;Color
tt0372873;Dragon Wars: D-War;PG-13;2007;6420;3.5;24509;33;3;2;;;32000000;10977721;5376000;75108817;2.35 : 1;Color
tt0218817;Antitrust;PG-13;2001;6480;6.1;29396;31;4;2;;;30000000;11328094;5486209;18195610;2.35 : 1;
tt0085891;The Man Who Loved Women;R;1983;6600;5.2;2318;;0;0;;;19000000;10964740;1347032;10964740;1.85 : 1;
tt0077942;Moment by Moment;R;1978;6120;3.1;1250;;4;1;;;8000000;10963824;;10963824;2.35 : 1;
tt0100280;Nuns on the Run;PG-13;1990;5340;5.9;8303;;0;0;;;;10959015;658835;10959015;1.85 : 1;Color
tt0483607;Doomsday;R;2008;6300;5.9;77045;51;1;0;;;30000000;11008770;4926565;22472631;2.35 : 1;Color
tt0483607;Doomsday;R;2008;6300;5.9;77045;51;1;0;;;30000000;11008770;4926565;22472631;2.35 : 1;Color
tt0483607;Doomsday;R;2008;6300;5.9;77045;51;1;0;;;30000000;11008770;4926565;22472631;2.35 : 1;Color
tt0483607;Doomsday;R;2008;6300;5.9;77045;51;1;0;;;30000000;11008770;4926565;22472631;2.35 : 1;Color
tt0126250;Cookie's Fortune;PG-13;1999;7080;6.8;13332;70;11;3;;;10000000;10920544;186828;10920544;1.85 : 1;Color
tt0489281;Stop-Loss;R;2008;6720;6.4;20385;61;5;2;;;25000000;10915744;4555117;11212953;1.85 : 1;Color
tt1374989;Pride and Prejudice and Zombies;PG-13;2016;6480;5.8;56185;45;3;1;;;28000000;10938134;5324240;16457494;2.35 : 1;Color
tt1374989;Pride and Prejudice and Zombies;PG-13;2016;6480;5.8;56185;45;3;1;;;28000000;10938134;5324240;16457494;2.35 : 1;Color
tt0112966;The Englishman Who Went Up a Hill But Came Down a Mountain;PG;1995;5940;6.6;17583;;1;1;;;40997769;10904930;2811355;10904930;2.35 : 1;Color
tt0099878;Jetsons: The Movie;G;1990;4920;5.5;5275;46;1;0;;;;20305841;5029640;20305841;;Color
tt0099878;Jetsons: The Movie;G;1990;4920;5.5;5275;46;1;0;;;;20305841;5029640;20305841;;Color
tt0099878;Jetsons: The Movie;G;1990;4920;5.5;5275;46;1;0;;;;20305841;5029640;20305841;;Color
tt0099878;Jetsons: The Movie;G;1990;4920;5.5;5275;46;1;0;;;;20305841;5029640;20305841;;Color
tt0071269;California Split;R;1974;6480;7.2;7093;84;1;0;;;;10900000;;;2.35 : 1;
tt0066767;The Anderson Tapes;GP;1971;5940;6.4;7986;61;0;0;;;3000000;;;;1.85 : 1;Color
tt0062737;Blackbeard's Ghost;Approved;1968;6360;6.8;6080;71;0;0;;;;10900000;;21540050;1.75 : 1;
tt0054885;Flower Drum Song;Approved;1961;7980;6.9;3137;;12;1;5;0;4000000;;;;2.35 : 1;
tt0050381;Hercules;G;1958;6420;5.4;2080;;0;0;;;2000000;;;;2.35 : 1;
tt0050381;Hercules;G;1958;6420;5.4;2080;;0;0;;;2000000;;;;2.35 : 1;
tt0040725;The Red Shoes;Not Rated;1948;8100;8.1;34861;;7;6;3;2;500000;;;30846;1.37 : 1;Color
tt0019388;The Singing Fool;Passed;1928;6300;6.3;244;;0;0;;;;10900000;;12862000;;Black and White
tt2101341;Dead Man Down;R;2013;7080;6.4;68019;39;0;0;;;30000000;10895295;5345250;18074539;2.35 : 1;Color
tt0057413;The Pink Panther;Approved;1963;6900;7.1;52276;55;8;2;1;0;;10878107;;10878107;2.20 : 1;
tt0049474;The Man in the Gray Flannel Suit;Approved;1956;9180;7.1;3760;;3;1;;;2670000;;;;2.55 : 1;Color
tt0100224;Narrow Margin;R;1990;5820;6.5;9262;53;1;0;;;;10873237;3628060;10873237;2.39 : 1;Color
tt0083284;Victory;PG;1981;6960;6.6;30254;57;1;1;;;10000000;10853418;;10853418;2.35 : 1;Color
tt0083284;Victory;PG;1981;6960;6.6;30254;57;1;1;;;10000000;10853418;;10853418;2.35 : 1;Color
tt0083284;Victory;PG;1981;6960;6.6;30254;57;1;1;;;10000000;10853418;;10853418;2.35 : 1;Color
tt0083006;Rollover;R;1981;6960;5.4;1249;36;1;0;;;16000000;10851261;2260689;10851261;1.85 : 1;Color
tt0151804;Office Space;R;1999;5340;7.7;264254;68;2;1;;;10000000;10827810;4231727;10828256;1.85 : 1;Color
tt0095662;Moving;R;1988;5340;6.1;5793;36;1;0;;;;10815378;4022782;10815378;1.85 : 1;Color
tt1225822;Extract;R;2009;5520;6.1;48346;61;0;0;;;8000000;10823158;4340108;10848783;1.85 : 1;Color
tt0089222;Gotcha!;PG-13;1985;6060;6.2;8867;38;0;0;;;;10806919;2360484;10806919;1.85 : 1;
tt0089604;Missing in Action 2: The Beginning;R;1985;6000;5.2;8472;;0;0;;;2410000;10755447;3868515;10755447;1.85 : 1;
tt0112896;Dracula: Dead and Loving It;PG-13;1995;5280;5.8;41811;;0;0;;;30000000;10772144;2708298;10772144;1.85 : 1;Color
tt0112896;Dracula: Dead and Loving It;PG-13;1995;5280;5.8;41811;;0;0;;;30000000;10772144;2708298;10772144;1.85 : 1;Color
tt0107007;Gettysburg;PG;1993;16260;7.6;29281;;1;1;;;25000000;10769960;913617;10769960;1.85 : 1;Color
tt3289724;Welcome to Marwen;PG-13;2018;6960;6.2;23852;40;8;2;;;39000000;10763520;2354205;13061491;2.39 : 1;Color
tt3289724;Welcome to Marwen;PG-13;2018;6960;6.2;23852;40;8;2;;;39000000;10763520;2354205;13061491;2.39 : 1;Color
tt3289724;Welcome to Marwen;PG-13;2018;6960;6.2;23852;40;8;2;;;39000000;10763520;2354205;13061491;2.39 : 1;Color
tt0097965;New York Stories;PG;1989;7440;6.4;18414;;0;1;;;15000000;10763469;432337;10763469;1.85 : 1;Color
tt0105466;Stay Tuned;PG;1992;5280;6.2;12955;41;2;0;;;25000000;10736401;3532540;10736401;2.39 : 1;Color
tt1878841;The Darkness;PG-13;2016;5520;4.5;16124;27;0;0;;;4000000;10753574;4950859;10898293;2.39:1;Color
tt0267248;Abandon;PG-13;2002;5940;4.8;9801;36;1;0;;;25000000;10727683;5064077;12302219;2.35 : 1;Color
tt0267248;Abandon;PG-13;2002;5940;4.8;9801;36;1;0;;;25000000;10727683;5064077;12302219;2.35 : 1;Color
tt0267248;Abandon;PG-13;2002;5940;4.8;9801;36;1;0;;;25000000;10727683;5064077;12302219;2.35 : 1;Color
tt2404181;Belle;PG;2013;6000;7.3;30500;64;32;13;;;10900000;10726630;106578;16607575;2.35 : 1;Color
tt0104348;Glengarry Glen Ross;R;1992;6000;7.7;104705;82;14;8;1;0;12500000;10725228;2104402;10725228;2.35 : 1;Color
tt1600196;The Drop;R;2014;6360;7;151739;69;5;4;;;12600000;10724389;4104552;18658381;2.35 : 1;Color
tt0119509;Leave It to Beaver;PG;1997;5040;5.1;4331;42;4;0;;;15000000;10925060;3252450;10925060;1.85 : 1;Color
tt1502404;Drive Angry;R;2011;6240;5.4;99428;44;6;1;;;50000000;10721033;5187625;40909909;1.85 : 1;Color
tt0118002;Two If by Sea;R;1996;5760;5.2;5929;;0;0;;;;10658278;4656986;10658278;1.85 : 1;Color
tt0080731;The Fiendish Plot of Dr. Fu Manchu;PG;1980;6000;4.9;2197;;3;2;;;;10697276;2399109;10697276;1.85 : 1;
tt0107978;RoboCop 3;PG-13;1993;6240;4.1;50419;40;3;0;;;22000000;10696210;4304829;10696210;1.85 : 1;Color
tt0118954;Deconstructing Harry;R;1997;5760;7.3;45106;61;7;4;1;0;20000000;10686841;356476;10686841;1.85 : 1;
tt0120669;Fear and Loathing in Las Vegas;R;1998;7080;7.5;280070;41;3;1;;;18500000;10680275;3338590;10680275;2.35 : 1;Color
tt0085672;Hercules;PG;1983;5880;4;4084;;3;2;;;2500000;10676194;3473635;10676194;1.85 : 1;Color
tt0085672;Hercules;PG;1983;5880;4;4084;;3;2;;;2500000;10676194;3473635;10676194;1.85 : 1;Color
tt0138304;The Astronaut's Wife;R;1999;6540;5.4;55536;37;1;0;;;75000000;10672566;4027003;19598588;1.85 : 1;Color
tt0172396;The End of the Affair;R;1999;6120;7;22887;65;29;2;2;0;23000000;10827816;198535;10827816;1.85 : 1;
tt0172396;The End of the Affair;R;1999;6120;7;22887;65;29;2;2;0;23000000;10827816;198535;10827816;1.85 : 1;
tt0098051;The Package;R;1989;6480;6.4;10069;55;0;0;;;18000000;10647219;1851673;10647219;1.85 : 1;Color
tt2515034;The Gunman;R;2015;6900;5.8;41130;39;1;0;;;40000000;10664749;5028702;24177137;2.35 : 1;Color
tt2515034;The Gunman;R;2015;6900;5.8;41130;39;1;0;;;40000000;10664749;5028702;24177137;2.35 : 1;Color
tt2515034;The Gunman;R;2015;6900;5.8;41130;39;1;0;;;40000000;10664749;5028702;24177137;2.35 : 1;Color
tt2515034;The Gunman;R;2015;6900;5.8;41130;39;1;0;;;40000000;10664749;5028702;24177137;2.35 : 1;Color
tt4550098;Nocturnal Animals;R;2016;6960;7.5;274196;67;153;21;1;0;22500000;10663357;492648;30311857;2.35 : 1;Color
tt4550098;Nocturnal Animals;R;2016;6960;7.5;274196;67;153;21;1;0;22500000;10663357;492648;30311857;2.35 : 1;Color
tt0089853;The Purple Rose of Cairo;PG;1985;4920;7.7;51554;75;15;15;1;0;15000000;10631333;114095;10631333;1.85 : 1;Color
tt0089853;The Purple Rose of Cairo;PG;1985;4920;7.7;51554;75;15;15;1;0;15000000;10631333;114095;10631333;1.85 : 1;Black and White
tt0083336;Wolfen;R;1981;6900;6.3;10167;64;5;2;;;17000000;10626725;3037911;10626725;2.35 : 1;
tt2338151;PK;Not Rated;2014;9180;8.1;182176;;22;20;;;;10616104;3565258;100370104;2.35 : 1;Color
tt0087003;Broadway Danny Rose;PG;1984;5040;7.4;25544;82;4;3;2;0;8000000;10600497;953794;10600497;1.85 : 1;Black and White
tt0089629;Moving Violations;PG-13;1985;5400;5.7;4053;24;0;0;;;;10627754;3469488;10627754;1.85 : 1;Color
tt0088680;After Hours;R;1985;5820;7.6;68819;90;10;3;1;0;4500000;10609321;45435;10609321;1.85 : 1;Color
tt0087233;Falling in Love;PG-13;1984;6360;6.5;14179;55;2;2;;;12000000;11129057;2293710;11129057;1.85 : 1;
tt0115639;Beautiful Girls;R;1996;6720;7.1;33124;64;3;1;;;;10597759;2761790;10597759;1.85 : 1;Color
tt0772193;Primeval;R;2007;5580;4.8;14044;35;0;0;;;;10597734;6048315;15291277;2.35 : 1;Color
tt5592248;The Beguiled;R;2017;5580;6.3;57468;77;29;5;;;10500000;10709995;229292;27869129;1.66 : 1;Color
tt0795438;Not Easily Broken;PG-13;2009;5940;6;3002;43;3;1;;;5000000;10572742;5314278;10726909;1.85 : 1;Color
tt0157503;Drop Dead Gorgeous;PG-13;1999;5820;6.6;37260;28;2;2;;;15000000;10571408;3986269;10571408;1.85 : 1;Color
tt0157503;Drop Dead Gorgeous;PG-13;1999;5820;6.6;37260;28;2;2;;;15000000;10571408;3986269;10571408;1.85 : 1;Color
tt0119592;Mad City;PG-13;1997;6900;6.3;20069;45;1;0;;;50000000;10541523;4649742;10541523;2.35 : 1;Color
tt0104466;Husbands and Wives;R;1992;6480;7.5;29347;84;17;12;2;0;20000000;10555619;3520550;10555619;1.85 : 1;Color
tt0098625;We're No Angels;PG-13;1989;6360;6.1;23330;48;0;0;;;20000000;10555348;2047630;10555348;2.39 : 1;Color
tt0045061;The Quiet Man;Passed;1952;7740;7.7;38668;85;8;11;5;2;1750000;;;;1.37 : 1;
tt0045061;The Quiet Man;Passed;1952;7740;7.7;38668;85;8;11;5;2;1750000;;;;1.37 : 1;
tt0144640;Three to Tango;PG-13;1999;5880;6;19218;36;0;0;;;20000000;10570375;4406135;10570375;;
tt0144640;Three to Tango;PG-13;1999;5880;6;19218;36;0;0;;;20000000;10570375;4406135;10570375;;
tt1075747;Jonah Hex;PG-13;2010;4860;4.7;59067;33;4;1;;;47000000;10547117;5379365;10903312;2.35 : 1;Color
tt0088395;Where the Boys Are;R;1984;5640;4.1;1218;10;4;1;;;;10530000;3665088;10530000;1.85 : 1;Color
tt0088395;Where the Boys Are;R;1984;5640;4.1;1218;10;4;1;;;;10530000;3665088;10530000;1.85 : 1;Color
tt0457513;Scoop;PG-13;2006;5760;6.6;84470;48;2;0;;;17300000;10525717;3003000;39220946;1.85 : 1;Color
tt0457513;Scoop;PG-13;2006;5760;6.6;84470;48;2;0;;;17300000;10525717;3003000;39220946;1.85 : 1;Color
tt2639336;Greta;R;2018;5880;6;33551;54;4;2;;;;10532219;4481910;18653107;2.39 : 1;Color
tt2639336;Greta;R;2018;5880;6;33551;54;4;2;;;;10532219;4481910;18653107;2.39 : 1;Color
tt1742334;Sabotage;R;2014;6540;5.7;63632;41;5;2;;;35000000;10508518;5272444;22126842;1.85 : 1;Color
tt2870756;Magic in the Moonlight;PG-13;2014;5820;6.5;67871;54;1;1;;;16800000;10539326;412095;51029361;2.35 : 1;Color
tt2870756;Magic in the Moonlight;PG-13;2014;5820;6.5;67871;54;1;1;;;16800000;10539326;412095;51029361;2.35 : 1;Color
tt0088708;American Warrior;R;1985;5700;5.4;15247;20;0;0;;;1000000;10499694;3234837;10499694;1.85 : 1;
tt0088708;American Warrior;R;1985;5700;5.4;15247;20;0;0;;;1000000;10499694;3234837;10499694;1.85 : 1;
tt0095382;Iron Eagle II;PG;1988;6300;3.8;5136;;3;0;;;;10497324;3530016;10497324;1.85 : 1;Color
tt0095382;Iron Eagle II;PG;1988;6300;3.8;5136;;3;0;;;;10497324;3530016;10497324;1.85 : 1;Color
tt2167202;Getaway;PG-13;2013;5400;4.4;24311;22;2;0;;;18000000;10501938;4503892;11806432;2.35 : 1;Color
tt2167202;Getaway;PG-13;2013;5400;4.4;24311;22;2;0;;;18000000;10501938;4503892;11806432;2.35 : 1;Color
tt0195778;Here on Earth;PG-13;2000;5760;5.1;8640;25;2;0;;;15000000;10522168;4510705;10873148;1.85 : 1;Color
tt0084684;Silent Rage;R;1982;6180;5.4;5850;31;0;0;;;4500000;10490791;3693117;10490791;1.85 : 1;
tt0093415;Light of Day;PG-13;1987;6420;5.6;2872;55;1;0;;;;10489617;3536309;10489617;1.85 : 1;Color
tt0109369;Camp Nowhere;PG;1994;5760;6;9814;;0;0;;;;10475705;2755661;10475705;1.85 : 1;
tt0069495;What's Up, Doc?;G;1972;5640;7.7;24056;;4;2;;;4000000;66000000;;66000000;1.85 : 1;
tt0038787;Notorious;Not Rated;1946;6120;7.9;100675;100;4;3;2;0;2000000;;;113061;1.37 : 1;Black and White
tt0272207;Narc;R;2002;6300;7.1;41104;70;8;1;;;6500000;10465659;63303;12633747;1.85 : 1;Color
tt0272207;Narc;R;2002;6300;7.1;41104;70;8;1;;;6500000;10465659;63303;12633747;1.85 : 1;Color
tt0272207;Narc;R;2002;6300;7.1;41104;70;8;1;;;6500000;10465659;63303;12633747;1.85 : 1;Color
tt0119304;Home Fries;PG-13;1998;5460;5.1;8559;45;0;0;;;35000000;10493366;3784023;10493366;1.85 : 1;
tt0054692;Blue Hawaii;PG;1961;6120;6.1;6417;58;3;1;;;2000000;;;;2.35 : 1;
tt0099558;Operation Condor;PG-13;1991;4800;7.2;20703;;1;0;;;115000000;10405394;4731751;10405394;2.35 : 1;Color
tt0102749;A Rage in Harlem;R;1991;6900;5.9;2181;;1;0;;;8000000;10438504;2458080;10438504;1.85 : 1;Color
tt0102749;A Rage in Harlem;R;1991;6900;5.9;2181;;1;0;;;8000000;10438504;2458080;10438504;1.85 : 1;Color
tt0088256;Thief of Hearts;Not Rated;1984;6000;5.7;1752;;1;0;;;9000000;10435015;3091670;10435015;1.85 : 1;
tt0176269;Universal Soldier: The Return;R;1999;4980;4.2;29406;24;0;0;;;45000000;10667893;4605167;10667893;1.85 : 1;Color
tt3014666;Moms' Night Out;PG;2014;5880;5.3;13912;25;0;1;;;5000000;10429707;4311083;10536956;2.35 : 1;Color
tt0361696;Raise Your Voice;PG;2004;6180;5.8;27958;33;3;2;;;15000000;10411980;4600000;14867514;2.39 : 1;Color
tt0361696;Raise Your Voice;PG;2004;6180;5.8;27958;33;3;2;;;15000000;10411980;4600000;14867514;2.35 : 1;Color
tt0114345;The Scarlet Letter;R;1995;8100;5.3;15418;;10;1;;;46000000;10382407;4119086;10382407;2.35 : 1;Color
tt0049513;Moby Dick;Not Rated;1956;6960;7.3;20080;;4;5;;;4500000;;;302;1.66 : 1;
tt0192111;Head Over Heels;PG-13;2001;5160;5.4;14638;27;0;0;;;14000000;10424470;4804595;13127022;2.35 : 1;Color
tt0081554;Stardust Memories;PG;1980;5340;7.2;22683;;2;0;;;10000000;10389003;326779;10389003;1.85 : 1;Black and White
tt0314498;The Perfect Score;PG-13;2004;5580;5.6;25225;35;1;0;;;40000000;10391003;4873819;10898337;1.85 : 1;Color
tt0314498;The Perfect Score;PG-13;2004;5580;5.6;25225;35;1;0;;;40000000;10391003;4873819;10898337;1.85 : 1;Color
tt2361317;Live by Night;R;2016;7740;6.4;57128;49;3;0;;;108000000;10378555;33336;22678555;2.39 : 1;Color
tt0085450;Doctor Detroit;R;1983;5340;5.2;5830;48;0;0;;;;10375893;3295722;10375893;1.85 : 1;
tt0085412;Deal of the Century;PG;1983;5940;4.6;3875;;0;0;;;10000000;10369581;3520605;10369581;1.85 : 1;
tt0100944;The Witches;PG;1990;5460;6.8;49570;78;8;3;1;0;;10360553;2221402;10360553;1.85 : 1;Color
tt0100944;The Witches;PG;1990;5460;6.8;49570;78;8;3;1;0;;10360553;2221402;10360553;1.85 : 1;Color
tt0092897;Disorderlies;PG;1987;5160;4.9;2265;;0;0;;;;10348437;2707980;10348437;1.85 : 1;Color
tt0107438;Look Who's Talking Now;PG-13;1993;5760;4.3;29420;26;4;1;;;22000000;10340263;4022570;10340263;1.85 : 1;
tt1188729;Pandorum;R;2009;6480;6.7;151052;28;0;0;;;33000000;10330853;4424126;20648328;2.35 : 1;Color
tt1188729;Pandorum;R;2009;6480;6.7;151052;28;0;0;;;33000000;10330853;4424126;20648328;2.35 : 1;Color
tt0086192;Revenge of the Ninja;R;1983;5400;6;5280;32;0;0;;;700000;13168027;;13168027;1.85 : 1;Color
tt0999913;Straw Dogs;R;2011;6600;5.8;34397;45;2;0;;;25000000;10324441;5123760;11168712;2.39 : 1;Color
tt0131436;I Got the Hook Up;R;1998;5580;4;2292;;0;0;;;3500000;10317779;3310349;10317779;1.85 : 1;Color
tt0450188;La Vie en Rose;PG-13;2007;8400;7.6;86856;66;61;49;1;2;25000000;10301706;179848;86274793;2.35 : 1;Color
tt0450188;La Vie en Rose;PG-13;2007;8400;7.6;86856;66;61;49;1;2;25000000;10301706;179848;86274793;2.35 : 1;Color
tt0450188;La Vie en Rose;PG-13;2007;8400;7.6;86856;66;61;49;1;2;25000000;10301706;179848;86274793;2.35 : 1;Color
tt0118158;White Squall;PG-13;1996;7740;6.6;23971;53;1;0;;;38000000;10292300;3908514;10292300;2.39 : 1;Color
tt0118158;White Squall;PG-13;1996;7740;6.6;23971;53;1;0;;;38000000;10292300;3908514;10292300;2.39 : 1;Color
tt0120769;The Newton Boys;PG-13;1998;7320;6.1;11552;57;0;0;;;27000000;10452012;4010245;10452012;2.39 : 1;Color
tt0088794;Better Off Dead...;PG;1985;5820;7.1;44823;51;0;0;;;;10297601;56371;10297601;1.85 : 1;Color
tt0041163;Battleground;Approved;1949;7080;7.4;7284;;5;5;4;2;1631000;;;;1.37 : 1;Black and White
tt0338427;Shopgirl;R;2005;6360;6.3;24121;62;7;1;;;;10284523;229685;11675161;2.35 : 1;Color
tt0086617;The Year of Living Dangerously;PG;1982;6900;7.1;21338;65;14;10;0;1;13000000;10278575;35000;10278575;2.35 : 1;Color
tt0086617;The Year of Living Dangerously;PG;1982;6900;7.1;21338;65;14;10;0;1;13000000;10278575;35000;10278575;2.35 : 1;Color
tt0094008;Someone to Watch Over Me;R;1987;6360;6.1;10524;55;2;0;;;12800000;10278549;2908796;10278549;1.85 : 1;Color
tt0365929;Whiteout;R;2009;6060;5.5;38858;;0;0;;;35000000;10275638;4915104;17976667;2.35 : 1;Color
tt0365929;Whiteout;R;2009;6060;5.5;38858;;0;0;;;35000000;10275638;4915104;17976667;2.35 : 1;Color
tt0365929;Whiteout;R;2009;6060;5.5;38858;;0;0;;;35000000;10275638;4915104;17976667;2.35 : 1;Color
tt1300851;The Boondock Saints II: All Saints Day;R;2009;7080;6.2;64488;24;0;0;;;8000000;10273188;546687;10629321;2.35 : 1;Color
tt0049470;The Man Who Knew Too Much;PG;1956;7200;7.4;64464;76;4;2;0;1;2500000;;;8190;1.85 : 1;Color
tt0317676;House of the Dead;R;2003;5400;2.1;37326;15;0;2;;;12000000;10249719;5500000;13818181;1.85 : 1;Color
tt0317676;House of the Dead;R;2003;5400;2.1;37326;15;0;2;;;12000000;10249719;5500000;13818181;1.85 : 1;Color
tt0317676;House of the Dead;R;2003;5400;2.1;37326;15;0;2;;;12000000;10249719;5500000;13818181;1.85 : 1;Color
tt0112585;The Brothers McMullen;R;1995;5880;6.6;7898;73;1;4;;;238000;10426506;167815;10426506;1.85 : 1;Color
tt0071508;Flesh for Frankenstein;R;1973;5700;5.8;6170;;0;0;;;300000;;;;2.35 : 1;
tt0071508;Flesh for Frankenstein;R;1973;5700;5.8;6170;;0;0;;;300000;;;;2.35 : 1;
tt0071508;Flesh for Frankenstein;R;1973;5700;5.8;6170;;0;0;;;300000;;;;2.35 : 1;
tt0446013;Pathfinder;R;2007;5940;5.4;44514;29;1;0;;;45000000;10232081;5001214;30984583;2.35 : 1;Color
tt0446013;Pathfinder;R;2007;5940;5.4;44514;29;1;0;;;45000000;10232081;5001214;30984583;2.35 : 1;Color
tt5427194;The Miracle Season;PG;2018;6060;6.5;5522;44;1;0;;;;10230620;3950652;10230620;2.35 : 1;Color
tt0054649;Babes in Toyland;Approved;1961;6360;6.1;4235;55;6;1;2;0;;10218316;;;1.75 : 1;
tt0140796;Air Bud: Golden Receiver;G;1998;5400;4.5;5774;;4;0;;;;10224116;2603726;10224116;1.85 : 1;Color
tt0140796;Air Bud: Golden Receiver;G;1998;5400;4.5;5774;;4;0;;;;10224116;2603726;10224116;1.85 : 1;Color
tt0362269;Kinsey;R;2004;7080;7.1;49267;79;51;17;1;0;11000000;10254979;169038;17050017;2.35 : 1;Color
tt0362269;Kinsey;R;2004;7080;7.1;49267;79;51;17;1;0;11000000;10254979;169038;17050017;2.35 : 1;Black and White
tt0362269;Kinsey;R;2004;7080;7.1;49267;79;51;17;1;0;11000000;10254979;169038;17050017;2.35 : 1;Color
tt0362269;Kinsey;R;2004;7080;7.1;49267;79;51;17;1;0;11000000;10254979;169038;17050017;2.35 : 1;Black and White
tt2358925;Unfinished Business;R;2015;5460;5.4;33631;32;1;0;;;35000000;10219501;4772613;14431253;2.35 : 1;Color
tt0110097;I'll Do Anything;PG-13;1994;6900;5.5;2704;;2;1;;;40000000;10424645;4702625;10424645;1.85 : 1;Color
tt0057634;The V.I.P.s;Not Rated;1963;7140;6.3;3852;51;2;4;0;1;4000000;;;;2.35 : 1;
tt4807408;The Best of Enemies;PG-13;2019;7980;7.3;16942;49;5;0;;;10000000;10205616;4446190;10209813;2.35 : 1;Color
tt0120176;The Spanish Prisoner;PG;1997;6600;7.2;24579;70;3;0;;;10000000;9593903;124011;9593903;1.85 : 1;Color
tt0083232;True Confessions;R;1981;6480;6.3;8165;68;2;2;;;10000000;12850276;;12850276;1.85 : 1;Color
tt0279781;Sorority Boys;R;2002;5580;5.4;15666;25;1;1;;;12000000;10200032;4127903;12517488;1.85 : 1;
tt1606392;Win Win;R;2011;6360;7.1;53933;75;22;5;;;;10179275;150362;11789613;1.85 : 1;Color
tt0089504;Lost in America;R;1985;5460;7;8996;78;1;1;;;4000000;10179000;154877;10179000;1.85 : 1;
tt0805526;Facing the Giants;PG;2006;6660;6.4;17208;38;0;0;;;100000;10178331;1389000;10307987;1.85 : 1;Color
tt0085873;Lovesick;PG;1983;5700;5.2;849;;0;0;;;10100000;10171304;3093281;10171304;1.85 : 1;
tt0421054;Domino;R;2005;7620;5.9;67187;36;0;2;;;50000000;10169202;4675000;22984628;2.35 : 1;Color
tt0421054;Domino;R;2005;7620;5.9;67187;36;0;2;;;50000000;10169202;4675000;22984628;2.35 : 1;Color
tt0421054;Domino;R;2005;7620;5.9;67187;36;0;2;;;50000000;10169202;4675000;22984628;2.35 : 1;Color
tt0326905;The Great Raid;R;2005;7920;6.6;22685;48;1;0;;;80000000;10167373;3376009;10777375;2.35 : 1;Color
tt0326905;The Great Raid;R;2005;7920;6.6;22685;48;1;0;;;80000000;10167373;3376009;10777375;2.35 : 1;Color
tt0097138;Cyborg;R;1989;5160;5;31542;24;0;0;;;500000;10166459;3179811;10166459;1.85 : 1;Color
