duration	nudity	violence	profanity	alcohol	frightening	budget	worldwide_gross	is_Action	is_Adult	is_Adventure	is_Animation	is_Biography	is_Comedy	is_Crime	is_Drama	is_Family	is_Fantasy	is_Film-Noir	is_Horror	is_History	is_Music	is_Mystery	is_Romance	is_Sci-Fi	is_Sport	is_Thriller	is_War	is_Western	total_star_score
118	Severe	Mild	Moderate	Mild	Mild	11000000	17050017	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3020
91	Severe	None	Moderate	Moderate	None	35000000	14431253	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2369
115	No Rate	No Rate	No Rate	No Rate	No Rate	40000000	10424645	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3029
119	None	Mild	None	Moderate	No Rate	4000000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
133	Mild	Mild	Moderate	Moderate	Mild	10000000	10209813	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3304
110	Mild	Mild	Mild	Mild	Mild	10000000	9593903	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3498
108	Moderate	Moderate	Moderate	Mild	Moderate	10000000	12850276	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2795
93	Moderate	No Rate	Moderate	No Rate	No Rate	12000000	12517488	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
106	Mild	Mild	Moderate	Mild	None		11789613	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1922
91	Mild	Mild	Moderate	Mild	Mild	4000000	10179000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3362
111	None	None	None	None	None	100000	10307987	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	4000
95	No Rate	No Rate	No Rate	No Rate	No Rate	10100000	10171304	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3304
127	Moderate	Severe	Severe	Moderate	Moderate	50000000	22984628	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3180
132	None	Severe	Mild	Mild	Moderate	80000000	10777375	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2687
86	Mild	Severe	Mild	None	Moderate	500000	10166459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3659
89	Mild	Severe	Severe	Mild	Severe	5000000	11084630	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3907
137	None	Moderate	None	Mild	Moderate	9000000	10161099	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3332
91	None	Moderate	Mild	Mild	Mild	5250000	10155690	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	4000
97	Mild	Moderate	Mild	None	Moderate	35000000	16468343	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2640
86	Mild	Mild	Mild	Mild	Mild	30000000	23840350	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2257
82	None	Moderate	Mild	Mild	Severe	7000000	14665733	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3718
123	Mild	Mild	Mild	Mild	Moderate	35000000	61181942	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3331
126	None	None	None	Mild	None	1210000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
104	None	Mild	Mild	None	Mild	8000000	10702246	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
109	Mild	Mild	Moderate	Mild	Moderate		10125417	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2724
100	None	Mild	Mild	Moderate	Moderate	25000000	10115013	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3573
102	Severe	Mild	Mild	Moderate	Mild		22441497	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3963
95	Moderate	Moderate	Moderate	Mild	Moderate		10223896	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
102	Mild	None	None	None	None	25000000	14815898	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2748
93	Moderate	Mild	Mild	Mild	Mild		10353438	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3237
93	Moderate	Moderate	Severe	Severe	None	7000000	10229331	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
95	No Rate	No Rate	No Rate	No Rate	No Rate	2727000		0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
100	Mild	Moderate	Moderate	Mild	Moderate		10090429	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3957
91	Mild	Moderate	Moderate	Mild	Moderate	30000000	10319915	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3316
105	Mild	Mild	Mild	Mild	Mild	25000000	10082005	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3835
97	Moderate	Moderate	Moderate	Moderate	Moderate	6000000	10068039	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3894
92	Mild	Moderate	Severe	Mild	Moderate	9000000	10058318	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3386
125	None	Mild	None	Mild	Moderate	19000000	355725195	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
84	Mild	Mild	No Rate	No Rate	No Rate		10054150	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4000
118	Mild	Mild	Moderate	Moderate	Mild	12000000	10116816	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1883
90	Mild	Moderate	Mild	Mild	Moderate	1000000	32586408	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	4000
99	None	Mild	Mild	None	Mild	13000000	12924063	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
113	Mild	Mild	Moderate	Mild	Mild		10021120	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
97	None	Mild	None	None	Mild	17000000	10015449	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4000
104	None	Mild	Moderate	None	None	6000000	41387687	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2185
124	Mild	Moderate	Mild	Mild	Mild	98000000	10017322	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
84	Mild	Severe	Severe	Severe	Moderate	3000000	10172519	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
105	Severe	Moderate	Severe	Severe	Severe	63000000	10890222	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3242
104	None	None	Mild	Mild	Mild	15000000	21156270	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2387
171	Severe	Mild	None	Moderate	Mild	17000000	10006806	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
137	Mild	Mild	Mild	Moderate	Mild	19000000	10005969	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3337
110	Mild	None	Mild	None	Mild	20000000	26013153	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4000
84	No Rate	Mild	Mild	Mild	Mild	25000000	10113400	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1967
101	No Rate	No Rate	No Rate	No Rate	No Rate	5000000	8286	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
99	Moderate	Moderate	Severe	Moderate	Moderate		10163782	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3973
71	None	Mild	None	None	Mild	13000000	6582052	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
94	Mild	Mild	Mild	Moderate	Mild	3200000	10000000	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3237
91	Moderate	Mild	Moderate	Mild	None	4000000	10000000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3417
116	None	Moderate	Mild	None	Moderate	21000000		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3078
100	None	Moderate	Mild	Mild	Moderate	850000		1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
104	Moderate	Moderate	Moderate	Mild	Moderate	1978000		1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
88	Mild	Mild	Mild	Mild	None		9871065	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3482
86	Moderate	Mild	Moderate	Severe	Mild		9870727	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
93	Mild	None	Mild	Mild	None	3000000	9868521	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4000
110	No Rate	Severe	Severe	No Rate	Mild	14000000	9823934	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
82	Severe	Moderate	Severe	No Rate	No Rate	3400000	9832166	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
88	None	Moderate	Mild	Mild	Severe	1700000	9043472	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4000
114	Mild	None	No Rate	Mild	None			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
123	Mild	Mild	Mild	Moderate	None			0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
115	Moderate	No Rate	Mild	Mild	No Rate		9804775	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3674
100	Moderate	Severe	Severe	Severe	Severe	30000000	9898412	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2134
103	None	Mild	Mild	None	Mild		12049514	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
80	None	Moderate	Mild	Moderate	Moderate	4000000	9797098	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4000
95	Moderate	Severe	Severe	Mild	Moderate	50000000	9851610	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
90	None	Mild	None	None	Mild	45000000	9771658	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
97	Mild	Severe	Moderate	Moderate	Moderate	5000000	9748233	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	4000
96	Mild	Mild	Moderate	Severe	None		9745803	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2206
112	Severe	Moderate	Severe	Moderate	Moderate	1000000	15440333	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3604
122	Mild	Severe	Moderate	Mild	Moderate	27500000	27066382	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2734
101	Mild	Mild	Mild	Mild	Mild			1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
101	Mild	None	Mild	None	None	20000000	9759200	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3143
103	Mild	Mild	Mild	None	None	5100000	9709597	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	3448
107	None	None	Mild	Mild	Mild	18000000	9697739	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4000
77	No Rate	Mild	No Rate	No Rate	No Rate	70000000	9974410	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2918
89	Moderate	Mild	Mild	Mild	Mild	40000000	19322135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2727
107	Mild	None	Moderate	Mild	None		9689816	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3718
94	Mild	None	None	None	Mild	6500000	9685976	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4000
117	Mild	Mild	None	Mild	None	10000000	19576023	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3182
98	No Rate	Severe	Mild	No Rate	No Rate	3000000		0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
136	None	None	None	None	None		9499091	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
89	Mild	None	Mild	Mild	None	24000000	31410151	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3030
96	Moderate	No Rate	No Rate	No Rate	No Rate	5000000	10414738	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
123	Mild	Severe	Moderate	Mild	Severe		21315827	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4000
105	No Rate	No Rate	No Rate	No Rate	No Rate	10000000	9640000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
82	None	Mild	None	None	Mild	5000000	16643191	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
96	Moderate	Moderate	Severe	Severe	Mild	3000000	9639390	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
87	Mild	No Rate	Moderate	No Rate	No Rate		9623329	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
99	Mild	None	Moderate	Mild	Mild		19978189	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2733
180	None	None	None	Mild	None			0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
108	None	Moderate	None	Mild	Moderate	910000		0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4000
129	None	Mild	Mild	Mild	Mild	1900000	144738	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
130	Mild	Mild	Moderate	None	Mild	40000000	9808124	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3601
122	None	Moderate	Mild	Mild	Moderate	15000000	10611160	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3462
92	Mild	No Rate	Moderate	Mild	No Rate	6000000	9566593	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
89	Mild	Mild	Mild	None	None	3000000	9563393	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
91	Mild	None	Mild	Mild	None	2800000	27365467	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
105	None	Severe	Severe	Moderate	Severe	20000000	16974459	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2808
99	None	Mild	Mild	Mild	Mild	13000000	9532895	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3096
111	Mild	Mild	Moderate	Mild	Moderate	9000000	9518342	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3196
130	No Rate	No Rate	No Rate	No Rate	No Rate	2561000		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
95	Mild	Mild	Moderate	Mild	None		11843604	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2936
143	Moderate	None	Moderate	Mild	None	31000000	9493259	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3005
126	Moderate	Moderate	Mild	Moderate	No Rate		9709451	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	3180
92	Moderate	Severe	Severe	Moderate	Severe	45000000	21947209	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2109
105	None	None	Moderate	Moderate	Mild	13000000	9480198	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3143
130	Moderate	None	None	Mild	None	18000000	10019109	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	4000
109	Mild	Severe	Severe	Mild	Severe	20000000	9995692	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3897
101	None	Mild	None	Severe	Mild	1250000		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4000
98	Moderate	None	Severe	Mild	Mild	17000000	15779455	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1949
85	None	Mild	None	Mild	Mild	730000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4000
96	Mild	None	Mild	Mild	None	3500000	9538948	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3695
86	None	None	Moderate	Mild	None	150000	20936722	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4000
89	Mild	None	Mild	Mild	None	10000000	10143022	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3472
125	Mild	None	Mild	Moderate	Mild	3000000	3942	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
104	No Rate	No Rate	Mild	No Rate	No Rate	4000000	18197518	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2528
98	None	Moderate	Mild	Mild	Severe	22000000	9418365	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	4000
90	None	Mild	Mild	None	Mild	60000000	23157646	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2707
102	None	None	None	None	None	2540000		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
86	Moderate	Mild	Mild	Mild	Mild	14000000	11417362	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
112	Mild	Moderate	Moderate	Moderate	Moderate		9369329	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
104	None	Moderate	Mild	Mild	None	15500000	7909950	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
107	Mild	None	Mild	Severe	Moderate		9398308	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
116	Moderate	Moderate	Severe	Moderate	Moderate	15000000	10907485	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3002
87	Moderate	Mild	Severe	Moderate	None	20000000	9680029	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3779
93	Moderate	Moderate	Moderate	Mild	Mild	25000000	9381260	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2655
141	Mild	Mild	Mild	Moderate	Mild	6000000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4000
104	None	Mild	Mild	Mild	Moderate	2000000		0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
85	Mild	Moderate	Mild	Mild	Moderate	30000000	55720772	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4000
109	Mild	Mild	Mild	Moderate	None	1701083		0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4000
95	None	Mild	None	Mild	None			0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
119	Mild	Moderate	Mild	Mild	Mild	9000000	9346177	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3045
92	No Rate	No Rate	No Rate	No Rate	No Rate			0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
72	None	Mild	None	None	Moderate		9317021	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3096
124	Mild	Mild	None	Mild	Mild		9300000	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3728
92	Moderate	Severe	Severe	Moderate	Moderate	17000000	9151887	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
114	No Rate	No Rate	No Rate	No Rate	No Rate	15000000	9285189	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3928
112	Moderate	Mild	Mild	Mild	Moderate		64803131	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	4000
102	Mild	Mild	Moderate	Mild	Mild		26493648	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
114	Mild	Moderate	Mild	Moderate	None	4000000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4000
110	Mild	None	None	Mild	None		6490	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
91	Moderate	Moderate	Moderate	Moderate	Moderate		9255027	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3411
96	Moderate	Severe	Severe	Moderate	Severe	2000000	16810562	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4000
153	Mild	Mild	None	Mild	Mild	2000000	4631	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
90	Severe	Mild	Severe	Moderate	None	20000000	9257103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
144	Moderate	Mild	Mild	Moderate	Mild	40000000	9645440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2880
95	Mild	None	Moderate	Mild	None	13000000	15636462	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3220
101	Mild	Mild	Mild	Mild	Mild		9229808	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2659
124	Mild	Moderate	Severe	Moderate	Moderate	12000000	9217530	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3559
89	None	Moderate	Moderate	None	Moderate	6200000	9205924	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4000
104	None	Mild	Moderate	Mild	Mild	5000000	10173061	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2468
114	None	Mild	Mild	Mild	Moderate	3660000		1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
150	None	Mild	None	Mild	Mild	800000	9183673	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	4000
109	Mild	None	Mild	Mild	None	20000000	11025353	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2079
106	Moderate	Mild	Moderate	Moderate	Mild	7000000	31430334	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2882
88	Mild	Severe	Moderate	Moderate	Severe	10000000	9188150	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	3885
96	Moderate	Moderate	Moderate	Moderate	Moderate	4000000	9515914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3241
111	Mild	Mild	Mild	Mild	None	1200000	11242521	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3681
108	Moderate	Mild	Mild	Moderate	Moderate	22000000	9171289	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	3726
108	Mild	Moderate	Moderate	Moderate	Moderate	16000000	19008745	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2847
103	Mild	Mild	Mild	Mild	Mild	7000000	10522511	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2309
119	No Rate	No Rate	No Rate	No Rate	No Rate	1614000		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4000
118	Mild	Mild	Mild	Mild	Moderate	11000000	10032765	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2177
99	Mild	Mild	Mild	Mild	Mild	7000000	24964890	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1971
78	No Rate	No Rate	No Rate	No Rate	No Rate	169330		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
176	Mild	Mild	Mild	Mild	None	14000000		0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3135
116	Moderate	Moderate	Moderate	Moderate	Moderate	13000000	8038508	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3363
105	Mild	None	Mild	Mild	None	18000000	9129999	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3857
100	None	No Rate	None	Mild	None			0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
95	Mild	Moderate	Moderate	Moderate	Mild	15000000	9307166	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3931
111	No Rate	No Rate	No Rate	No Rate	No Rate		9114702	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4000
88	Severe	Severe	Severe	Severe	Severe	20000000	9448644	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3281
103	None	Moderate	Moderate	Mild	Mild	7000000	9094451	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3552
94	Mild	Moderate	Severe	Moderate	Moderate	900000	9097072	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4000
115	Mild	Moderate	Mild	Mild	Mild		9085049	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3245
129	Moderate	Severe	Moderate	Moderate	Severe	4080000	67153225	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
88	None	Mild	Mild	Mild	Mild		9077269	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
117	Mild	Mild	Mild	Mild	Mild		12991996	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4000
98	Mild	Mild	None	None	None	5300000	25892561	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000
